brand,name,price_cn,spec,link_cn,link_us,link_hk
gigabyte,B760M GAMING AC DDR4,,https://pangoly.com/en/product/gigabyte-b760m-gaming-ac-ddr4,https://product.pconline.com.cn/mb/gigabyte/1710968.html,https://www.newegg.com/p/1JW-000J-007F4?srsltid=AfmBOopT4Ba9Tgqy3hZK8dq2o6ylJHhxLbevb01Pr2j8Bm0RirP3qmED,
gigabyte,B760M GAMING DDR4,,https://pangoly.com/en/product/gigabyte-b760m-gaming-ddr4,https://product.pconline.com.cn/mb/gigabyte/1711047.html,https://www.newegg.com/p/1JW-000J-007A0?srsltid=AfmBOooM5mKu4_FCfwxkkzJpX2avBB1Rl_SWzd-BLoUlzxAolsjTrtxR,
gigabyte,B760M GAMING X DDR4,,https://pangoly.com/en/product/gigabyte-b760m-gaming-x-ddr4,https://product.pconline.com.cn/mb/gigabyte/1710927.html,https://www.newegg.com/p/1JW-000J-007M5?srsltid=AfmBOorn0y3QpS3pklWtlfA1_O8fLvaSIY_Vj1u8HiuXupk6ebGPEqXk,
gigabyte,B760M H DDR4,,https://pangoly.com/en/product/gigabyte-b760m-h-ddr4,https://product.pconline.com.cn/mb/gigabyte/1854367.html,https://www.newegg.com/p/1JW-000J-007X6?srsltid=AfmBOopAS3j-6T_31n2UjKFjvQ3AGufNeMmvorqvHZkPYEom4K-QR2bT,
gigabyte,H610M H DDR5,,https://pangoly.com/en/product/gigabyte-h610m-h,https://product.pconline.com.cn/mb/gigabyte/1854327.html,https://www.newegg.com/p/N82E16813145451?srsltid=AfmBOorOoWEHHhSRxXc9NCezdNSzQWwnRo6k1CRAy1eujtSkMd5_H0zk,
gigabyte,H610M S2H DDR4,,https://pangoly.com/en/product/gigabyte-h610m-s2h-ddr4,https://product.pconline.com.cn/mb/gigabyte/1468627.html,https://www.newegg.com/p/N82E16813145371?srsltid=AfmBOoqrXnvHfh85Vupcu5ASXVA_Kl8D9kPTr3ChS0L3q_WdL7hNsWJ1,
gigabyte,Z790 UD AX,,https://pangoly.com/en/product/gigabyte-z790-ud-ax,https://product.pconline.com.cn/mb/gigabyte/1663987.html,https://www.newegg.com/p/N82E16813145436?srsltid=AfmBOorLG34StzgZIzOSfbbgWCXbMSqSXBdsvyRR8eYhAiFgrmvj_4DG,
gigabyte,Z790M AORUS ELITE AX,,https://pangoly.com/en/product/gigabyte-z790m-aorus-elite-ax,https://product.pconline.com.cn/mb/gigabyte/1854287.html,https://www.newegg.com/gigabyte-z790m-aorus-elite-ax-ice-micro-atx-intel-z790-lga-1700/p/N82E16813145503?srsltid=AfmBOop6n-nttPRaAHVXxtxc5VcAUieuNo9y0SEIaNgfMbCpBP_KqWVP,
gigabyte,B860M D3HP,,https://pangoly.com/en/product/gigabyte-b860m-d3hp,,,
gigabyte,B860M DS3H WIFI6E,,https://pangoly.com/en/product/gigabyte-b860m-ds3h-wifi6e,,,
